Iteration,GA_Fitness,GWO_Fitness,GWO-GA_Fitness
1,61.35284210213026,353.5313498314993,11.662840468508072
2,0.18874304328649316,1.51630730861338e-14,1.0976313619024592e-21
3,0.0521780582167799,2.285228362463576e-31,8.70427381424396e-40
4,0.027242840319792627,2.526090518004409e-40,3.580662353208772e-49
5,0.022764043531271927,5.951021590586013e-44,2.5549453174201535e-53
