Iteration,GA_Fitness,GWO_Fitness,GWO-GA_Fitness
1,83.96397277805043,118.84641355766928,73.8491834007211
2,7.213008382343432,15.05813002808108,0.0
3,7.047257002419386,2.188212039027846,0.0
4,6.979757742153794,2.063281794992463,0.0
5,6.968826358009437,2.0264902501283473,0.0
