Iteration,GA_Fitness,GWO_Fitness,GWO-GA_Fitness
1,933792198.9375421,1194296833.6575553,610601393.6536106
2,36921.4962211523,0.13341725496903806,0.24147353257085402
3,9.327576564665414,0.09627043449134612,0.1843555815389655
4,1.9982867651351384,0.06850888893955885,0.1691677824301334
5,0.7358016601310932,0.055287854851452684,0.06668967336554674
