Iteration,GA_Fitness,GWO_Fitness,GWO-GA_Fitness
1,122039.73339617542,120825.21514908374,93908.04517052251
2,2325.3207421734114,3.1798809701081385,2.0139165191410884
3,276.4079232040389,1.816671466557941,1.383099069230211
4,106.37024513536142,1.48870681739379,0.7267834471368816
5,71.02975831796756,1.0314726163433074,0.04269422066012909
