Iteration,GA_Fitness,GWO_Fitness,GWO-GA_Fitness
1,20.71897349333048,20.84928078543216,20.669830824394307
2,14.050072919588555,0.0005704619415927148,9.443959897215137e-06
3,4.659221590358047,3.1871327799137816e-09,2.7562396809344136e-11
4,3.5213155573678034,4.533706743359289e-12,3.952393967665557e-14
5,3.0424077175147883,1.674216321134736e-13,2.886579864025407e-14
