Iteration,GA_Fitness,GWO_Fitness,GWO-GA_Fitness
1,1608689982.861638,1894162265.981952,745867720.4659034
2,1898918.4512892077,2.1739773059076124,1.551700809706822
3,68.43266245049027,1.45654342093954,1.3942617866238827
4,10.703853928050947,1.1743736709178358,0.7572635236989027
5,6.021859452315488,0.9446508425763922,0.026638187898918038
