Iteration,GA_Fitness,GWO_Fitness,GWO-GA_Fitness
1,249851932.89131057,481504800.03338915,307028785.370971
2,1743118.791073922,48.251109946230855,46.941848889374235
3,9741.467667988016,47.84298290570415,46.92177165105474
4,2859.0337414800924,47.798462543705384,46.895732081873575
5,1658.7484537474431,47.774798019640905,46.882136207821915
