Iteration,GA_Fitness,GWO_Fitness,GWO-GA_Fitness
1,729.4402581009615,1113.242020638798,721.9576313024028
2,117.65745762817902,74.77128643148328,0.02924141183433164
3,62.27900891487036,4.134667453928397,6.211126761858284e-06
4,36.54188324102698,0.09784010899091279,6.200956545486389e-09
5,21.5107448825771,0.007288105174233977,1.6866800837705075e-10
