Iteration,GA_Fitness,GWO_Fitness,GWO-GA_Fitness
1,609874214.4144433,860312430.1872195,427717135.78247243
2,4043.1589627342933,0.3779319134402475,0.36807110912215746
3,1.8257900746266893,0.2770435061077235,0.19915432115662493
4,0.7897682379804825,0.20132270004865593,0.10426737500216675
5,0.5197550937519338,0.11829250850264855,0.0071193657261042625
