Iteration,GA_Fitness,GWO_Fitness,GWO-GA_Fitness
1,683646942.4997789,625621673.1293036,100184484.7906479
2,42.38867442566278,0.04854209847162393,0.03333990727878442
3,0.3110914791889847,0.02688840811527592,0.007137376695902047
4,0.042882030229957895,0.017565132195812048,0.0012188348294699712
5,0.026382431601271697,0.013175275844509048,0.0004570769019146069
