Iteration,GA_Fitness,GWO_Fitness,GWO-GA_Fitness
1,327.19097063816366,302.57052037217557,165.74043940701264
2,16.789698533107842,2.226096470684939,4.459827586695088e-06
3,5.736283217903817,0.005641616617189481,1.4991995373999513e-11
4,1.7969322252486513,4.027388513077989e-05,7.546196243314291e-16
5,1.1566076207241207,9.2173167788023e-07,1.3699370152834152e-18
