Iteration,GA_Fitness,GWO_Fitness,GWO-GA_Fitness
1,434.17575353040746,463.96222013802367,343.5936349030408
2,79.03871767248069,121.25222375457608,77.21837553237552
3,69.21635933663288,121.25222375457608,42.96453372328699
4,67.02019829244747,63.5179576142709,38.96048845524672
5,65.29899093085021,43.90835956671066,29.953969057466793
