Iteration,GA_Fitness,GWO_Fitness,GWO-GA_Fitness
1,60958.4538168123,66690.05394591337,37399.36725209463
2,197.34474241762962,0.9832172506257709,0.2439841298075508
3,38.512767122898275,0.5759891468515084,0.04740715815793062
4,14.031040603378928,0.34639208428883034,0.028124254634612506
5,7.250825707031931,0.28233621855278507,0.009695062926160148
